id,x,y,size,frame,track
5,244.7065609228551,169.00180245133382,2774,2935,1
6,240.390350877193,135.27631578947367,456,2935,269
7,781.455919395466,128.93073047858942,794,2935,278
1,836.280701754386,196.17543859649123,114,2936,280
2,827,192,1,2936,281
3,777.6651053864168,170.13173302107728,3416,2936,277
4,235.67099567099567,168.9707792207792,2772,2936,1
5,231.13695652173914,135.1717391304348,460,2936,269
6,774.3789846517119,129.56198347107437,847,2936,278
1,828.1470588235294,196.22794117647058,136,2937,281
2,769.04709814646,169.69674870859922,3291,2937,277
3,226.3695420660277,168.959176428825,2817,2937,1
4,221.68433179723502,135.01612903225808,434,2937,269
5,766.936507936508,129.96938775510205,882,2937,278
1,818.2621951219512,196.0731707317073,164,2938,281
2,760.499837398374,169.00650406504064,3075,2938,277
3,781.2857142857143,187,7,2938,285
4,790.125,187.375,8,2938,280
5,217.4162219850587,168.9985770188545,2811,2938,1
6,212.5159090909091,134.99772727272727,440,2938,269
7,758.8023758099353,130.47300215982722,926,2938,278
1,809.2205128205128,195.9897435897436,195,2939,281
2,746.2833333333333,185.4,60,2939,285
3,208.29018642279283,169.00738656348926,2843,2939,1
4,752.2994115610938,168.02284527518174,2889,2939,277
5,203.8318181818182,134.9659090909091,440,2939,269
6,750.8931216931217,130.9058201058201,945,2939,278
1,799.3941908713693,195.4356846473029,241,2940,281
2,737.3,185.9,20,2940,285
3,199.03541666666666,169.0232638888889,2880,2940,1
4,743.6610049539986,167.95753715498938,2826,2940,277
5,195.09425287356322,134.91034482758621,435,2940,269
6,741.8623188405797,131.22153209109732,966,2940,278
1,789.578125,195.16015625,256,2941,281
2,189.8741790528863,168.98859315589354,2893,2941,1
3,734.9025513819986,167.88128986534372,2822,2941,277
4,187.1645885286783,134.68827930174564,401,2941,269
5,733.7709163346614,131.44621513944224,1004,2941,278
1,781.0445344129555,195.29554655870444,247,2942,281
2,180.3967874231032,169.03998632946002,2926,2942,1
3,725.7207493814069,167.76281371509367,2829,2942,277
4,177.62060301507537,134.6356783919598,398,2942,269
5,724.7647637795276,131.49212598425197,1016,2942,278
1,772.0365853658536,195.2520325203252,246,2943,281
2,171.23551594103532,169.02159753171065,2917,2943,1
3,716.4742957746479,167.6056338028169,2840,2943,277
4,168.68956743002545,134.63613231552162,393,2943,269
5,715.7784431137725,131.2255489021956,1002,2943,278
1,763.460396039604,195.15841584158414,202,2944,281
2,162.35479452054796,169.03390410958903,2920,2944,1
3,707.3671463671463,167.55107055107055,2849,2944,277
4,159.7929292929293,134.66919191919192,396,2944,269
5,706.8303571428571,130.69444444444446,1008,2944,278
1,755.4671052631579,194.82894736842104,152,2945,281
2,153.71521813809687,169.0288560632085,2911,2945,1
3,698.3582813582814,167.43173943173943,2886,2945,277
4,151.58064516129033,134.59139784946237,372,2945,269
5,697.664263645726,130.22966014418125,971,2945,278
1,748.4925373134329,195.0820895522388,134,2946,281
2,735.5,192,2,2946,286
3,145.20283344851416,169.00794747753974,2894,2946,1
4,677.5,185,2,2946,287
5,689.3148400272294,167.2579986385296,2938,2946,277
6,144.1978021978022,134.66483516483515,364,2946,269
7,689.1400414937759,129.55082987551867,964,2946,278
1,741.1363636363636,195.26363636363635,110,2947,281
2,137.04013961605585,169,2865,2947,1
3,680.1550965120217,167.22079241449373,2953,2947,277
4,135.29700272479565,134.7493188010899,367,2947,269
5,679.9724867724867,128.94285714285715,945,2947,278
1,732.943820224719,195.13483146067415,89,2948,281
2,129.0865587614356,168.95953553835326,2842,2948,1
3,671.317753866846,167.13517148621386,2974,2948,277
4,127.54925373134328,134.91940298507464,335,2948,269
5,670.7640086206897,128.16271551724137,928,2948,278
1,723.2788461538462,195.3846153846154,104,2949,281
2,120.83050847457628,168.9396186440678,2832,2949,1
3,662.3920079260238,166.8860634081902,3028,2949,277
4,119.81381381381381,134.94594594594594,333,2949,269
5,661.3868534482758,127.42133620689656,928,2949,278
1,714.1071428571429,195.30357142857142,112,2950,281
2,112.7504424778761,168.96884955752213,2825,2950,1
3,653.5634266886326,166.82998352553543,3035,2950,277
4,112.33229813664596,135.11180124223603,322,2950,269
5,652.4002134471718,126.91462113127001,937,2950,278
1,704.723880597015,195.50746268656715,134,2951,281
2,104.19034289713086,168.96466060181945,2858,2951,1
3,644.6332453825858,166.76781002638523,3032,2951,277
4,104.38305084745762,135.0949152542373,295,2951,269
5,643.2228088701162,126.58817317845829,947,2951,278
1,695.9779411764706,195.35294117647058,136,2952,281
2,95.98358938547486,168.95356145251398,2864,2952,1
3,635.953488372093,166.70564784053155,3010,2952,277
4,96.72893772893772,134.9120879120879,273,2952,269
5,634.7281348788198,126.24762908324553,949,2952,278
1,686.9776119402985,195.33582089552237,134,2953,281
2,87.76098901098901,168.95604395604394,2912,2953,1
3,627.5308560053086,166.63636363636363,3014,2953,277
4,89.76793248945148,134.85654008438817,237,2953,269
5,625.7044491525423,126.15572033898304,944,2953,278
1,678.4652777777778,195.42361111111111,144,2954,281
2,79.73083475298127,168.9458262350937,2935,2954,1
3,618.8725033288948,166.50965379494008,3004,2954,277
4,82.41666666666667,134.91203703703704,216,2954,269
5,617.1141649048626,125.99471458773785,946,2954,278
1,670.2307692307693,195.15384615384616,130,2955,281
2,660,194,1,2955,288
3,71.9225543478261,168.91236413043478,2944,2955,1
4,610.6073105298458,166.47786720321932,2982,2955,277
5,78,135.04320987654322,162,2955,269
6,609.2912317327766,125.93945720250522,958,2955,278
1,660.8211920529801,195.08609271523179,151,2956,288
2,63.87691783157177,168.90317081486532,2933,2956,1
3,602.0166270783848,166.3732609433322,2947,2956,277
4,71.92,135.08,125,2956,269
5,600.8302277432712,126.00414078674949,966,2956,278
1,652.15625,194.95,160,2957,288
2,639,194,1,2957,281
3,55.674560216508794,168.83863328822733,2956,2957,1
4,593.8778990450205,166.35334242837652,2932,2957,277
5,66.57317073170732,135.28048780487805,82,2957,269
6,592.3499491353001,126.20651068158698,983,2957,278
1,644.1907514450867,194.90173410404626,173,2958,281
2,48.85438898450947,168.92839931153185,2905,2958,1
3,586.2416752488843,166.3889461036732,2913,2958,277
4,65.68181818181819,135.95454545454547,22,2958,269
5,584.6772277227723,126.37623762376238,1010,2958,278
1,636.4944444444444,194.99444444444444,180,2959,281
2,44.23323397913562,168.86140089418777,2684,2959,1
3,578.6159395396771,166.37341119890073,2911,2959,277
4,63,137,3,2959,269
5,576.9533073929961,126.6750972762646,1028,2959,278
1,628.3383084577115,195.01492537313433,201,2960,281
2,39.844897959183676,168.88244897959183,2450,2960,1
3,571.4671532846716,166.33646159193606,2877,2960,277
4,569.8328584995252,126.98100664767331,1053,2960,278
1,621.4497041420118,194.81656804733728,169,2961,281
2,607,194,1,2961,288
3,34.65033112582781,169.0644591611479,2265,2961,1
4,564.0655737704918,166.341123125218,2867,2961,277
5,561.9770114942529,127.34099616858238,1044,2961,278
1,612.4829268292683,194.66341463414633,205,2962,288
2,29.950524737631184,169.09245377311345,2001,2962,1
3,556.7149894440535,166.3223082336383,2842,2962,277
4,554.5457943925234,127.55140186915888,1070,2962,278
1,604.7511737089202,194.88262910798122,213,2963,288
2,25.7178738317757,169.0823598130841,1712,2963,1
3,549.3754870704923,166.2862203329791,2823,2963,277
4,546.9206642066421,127.58856088560886,1084,2963,278
1,595.644,194.732,250,2964,288
2,21.5067615658363,169.1829181494662,1405,2964,1
3,541.5305180979418,166.29950319375445,2818,2964,277
4,538.4692585895118,127.66365280289331,1106,2964,278
1,587.8047808764941,194.8804780876494,251,2965,288
2,17.35759781619654,169.5914467697907,1099,2965,1
3,533.8676366217176,166.27040454222853,2818,2965,277
4,530.8235294117648,127.55614973262033,1122,2965,278
1,579.9007633587786,195.05725190839695,262,2966,288
2,461,193.5,6,2966,289
3,13.137206427688504,169.72558714462298,809,2966,1
4,525.8527846754168,166.1968783256474,2819,2966,277
5,522.4159369527146,127.284588441331,1142,2966,278
1,572.895652173913,195.03478260869565,230,2967,288
2,452.73333333333335,193.83333333333334,30,2967,289
3,9.05904761904762,170.05142857142857,525,2967,1
4,517.8720227515108,165.98115890508353,2813,2967,277
5,513.6758682101514,126.8967052537845,1123,2967,278
1,563.5769230769231,195.02564102564102,234,2968,288
2,444.15384615384613,193.82051282051282,39,2968,289
3,5.145098039215687,170.3686274509804,255,2968,1
4,509.3169437566325,165.92925362575167,2827,2968,277
5,505.5341726618705,126.43615107913669,1112,2968,278
1,555.2266666666667,195.0222222222222,225,2969,288
2,435.38666666666666,194.56,75,2969,289
3,500.790796460177,165.85592920353983,2825,2969,277
4,1.25,167,4,2969,1
5,496.4402460456942,125.93585237258348,1138,2969,278
1,427,195.16030534351145,131,2970,289
2,545.3811475409836,194.97131147540983,244,2970,288
3,491.5179073033708,165.77106741573033,2848,2970,277
4,487.1195079086116,125.47715289982425,1138,2970,278
1,420.09442060085837,196.3862660944206,233,2971,289
2,536.3224489795919,195.0326530612245,245,2971,288
3,519.5,194,2,2971,290
4,482.37174066243836,165.74136715997182,2838,2971,277
5,477.83769633507853,125.15706806282722,1146,2971,278
1,411.0169491525424,196.8,295,2972,289
2,526.4776119402985,195.09328358208955,268,2972,290
3,473.129099790649,165.668876482903,2866,2972,277
4,468.73859649122807,124.92543859649123,1140,2972,278
1,402.3785310734463,197.319209039548,354,2973,289
2,516.982206405694,194.97864768683274,281,2973,290
3,463.7911281872162,165.64617534055188,2863,2973,277
4,458.64066608238386,124.86941279579317,1141,2973,278
1,393.1290322580645,197.65260545905707,403,2974,289
2,507.2641509433962,194.76729559748426,318,2974,290
3,454.6057122953675,165.60710553814002,2871,2974,277
4,449.4636920384952,124.80314960629921,1143,2974,278
1,384.30542986425337,197.97737556561086,442,2975,289
2,498.0115273775216,194.9164265129683,347,2975,290
3,445.7313432835821,165.53696633113503,2881,2975,277
4,440.3173496076722,124.74280732345248,1147,2975,278
1,375.4751037344398,198.27178423236515,482,2976,289
2,489.8095238095238,194.85416666666666,336,2976,290
3,437.0045201668985,165.53303198887343,2876,2976,277
4,431.80330722367273,124.83115752828546,1149,2976,278
1,366.9502982107356,198.4055666003976,503,2977,289
2,481.2550724637681,194.68405797101448,345,2977,290
3,428.3950488145049,165.53417015341702,2868,2977,277
4,423.1041666666667,124.87239583333333,1152,2977,278
1,358.49444444444447,198.82962962962964,540,2978,289
2,472.92285714285714,194.57714285714286,350,2978,290
3,420.1527972027972,165.48076923076923,2860,2978,277
4,414.5308219178082,125.01198630136986,1168,2978,278
1,350.40808823529414,198.65808823529412,544,2979,289
2,465.31267605633803,194.56056338028168,355,2979,290
3,411.9567793656326,165.44161728825375,2869,2979,277
4,406.4125753660637,125.03617571059432,1161,2979,278
1,342.2017699115044,199.08318584070796,565,2980,289
2,457.46802325581393,194.60174418604652,344,2980,290
3,357,195,1,2980,291
4,403.89665970772444,165.39457202505218,2874,2980,277
5,398.5340314136126,124.95462478184992,1146,2980,278
1,333.940350877193,199.1280701754386,570,2981,289
2,449.65616045845275,194.7621776504298,349,2981,290
3,396.0128472222222,165.3815972222222,2880,2981,277
4,390.12262521588946,125.08031088082902,1158,2981,278
1,325.9495652173913,199.17739130434782,575,2982,289
2,441.005540166205,194.54016620498615,361,2982,290
3,388.05275945852134,165.32592849704963,2881,2982,277
4,382.48519163763063,125.04965156794425,1148,2982,278
1,317.29391304347826,199.44,575,2983,289
2,432.0291005291005,194.35449735449737,378,2983,290
3,387.5,185,4,2983,291
4,379.9732638888889,165.28506944444445,2880,2983,277
5,374.2650392327812,124.9799476896251,1147,2983,278
1,308.967409948542,199.65180102915951,583,2984,289
2,423.4046997389034,194.43342036553526,383,2984,290
3,378.14285714285717,184.57142857142858,7,2984,291
4,371.78147762747136,165.25494276795004,2883,2984,277
5,365.8917253521127,124.91461267605634,1136,2984,278
1,301.34591194968556,199.95440251572327,636,2985,289
2,414.5438596491228,194.37593984962405,399,2985,290
3,352.5,185,2,2985,292
4,369.5,184.33333333333334,12,2985,293
5,375.5,184.5,2,2985,291
6,356,184,1,2985,294
7,363.4024939383443,165.20193972982335,2887,2985,277
8,357.12756467439783,124.74041034790366,1121,2985,278
1,292.29654036243824,199.67380560131795,607,2986,289
2,405.1698113207547,194.09669811320754,424,2986,290
3,307,194.5,2,2986,291
4,343.5,186,2,2986,292
5,361.30434782608694,184.43478260869566,23,2986,293
6,354.6498966230186,165.12818745692627,2902,2986,277
7,348.5017825311943,124.46078431372548,1122,2986,278
1,282.80579216354346,199.65928449744465,587,2987,289
2,396.3592677345538,194.15102974828375,437,2987,290
3,336,185,9,2987,294
4,353.17241379310343,184.3448275862069,29,2987,292
5,362,185,1,2987,293
6,345.759793814433,165.0508591065292,2910,2987,277
7,340.43817204301075,124.24641577060932,1116,2987,278
1,273.1333333333333,199.5081081081081,555,2988,289
2,385.3367983367983,193.49688149688149,481,2988,290
3,340.990099009901,184.9108910891089,101,2988,294
4,336.7134542964738,164.99691886340295,2921,2988,277
5,331.1463195691203,124.0197486535009,1114,2988,278
1,264.0699300699301,199.78321678321677,572,2989,289
2,375.2543352601156,193.252408477842,519,2989,290
3,333.27941176470586,184.75,136,2989,294
4,327.8687350835322,164.9491987725878,2933,2989,277
5,322.4597285067873,123.92941176470588,1105,2989,278
1,254.82646048109964,199.75601374570448,582,2990,289
2,356.11047345767577,191.25824964131994,697,2990,290
3,318.85452695829093,164.92675483214649,2949,2990,277
4,313.18089990817265,123.74931129476585,1089,2990,278
1,246.0344827586207,199.77175697865354,609,2991,289
2,345.04260985352863,190.9693741677763,751,2991,290
3,309.8445945945946,164.89087837837837,2960,2991,277
4,304.2922077922078,123.7012987012987,1078,2991,278
1,236.67720465890184,199.66888519134775,601,2992,289
2,335.9704749679076,190.65725288831837,779,2992,290
3,300.92240215924426,164.85492577597842,2964,2992,277
4,295.502356267672,123.67106503298774,1061,2992,278
1,227.41512605042016,199.70756302521008,595,2993,289
2,324.980271270037,190.43033292231812,811,2993,290
3,291.9588394062078,164.83603238866397,2964,2993,277
4,287.32880698351113,123.61202715809894,1031,2993,278
1,218.18685121107268,199.54498269896195,578,2994,289
2,317.2739884393064,190.69826589595377,865,2994,290
3,283.4848793747876,164.7716615698267,2943,2994,277
4,278.84683794466406,123.66205533596838,1012,2994,278
1,209.34722222222223,199.27083333333334,576,2995,289
2,307.2411194833154,190.43810548977396,929,2995,290
3,274.75272479564035,164.70197547683924,2936,2995,277
4,270.122,123.655,1000,2995,278
1,200.5274914089347,199.51546391752578,582,2996,289
2,299.21658031088083,190.75751295336786,965,2996,290
3,266.16070820565204,164.67585972080354,2937,2996,277
4,261.4542743538767,123.68886679920477,1006,2996,278
1,191.94138543516874,199.19538188277087,563,2997,289
2,290.05030800821356,190.47946611909651,974,2997,290
3,257.8619390202124,164.6032887975334,2919,2997,277
4,253.36532507739938,123.67285861713107,969,2997,278
1,183.5787610619469,199.44070796460176,565,2998,289
2,281.38922155688624,190.27145708582833,1002,2998,290
3,249.73895309313392,164.6427600271924,2942,2998,277
4,245.52854122621565,123.78858350951374,946,2998,278
1,175.14492753623188,199.018115942029,552,2999,289
2,273.03609756097563,190.28878048780487,1025,2999,290
3,241.16110354223434,164.5691416893733,2936,2999,277
4,237.04157782515992,123.80063965884861,938,2999,278
1,166.41133455210237,199.39853747714807,547,3000,289
2,265.18207282913164,190.47338935574228,1071,3000,290
3,232.7617094017094,164.48649572649572,2925,3000,277
4,228.33659066232357,123.77198697068404,921,3000,278
1,157.61466165413535,199.2406015037594,532,3001,289
2,255.86647454370797,190.11431316042268,1041,3001,290
3,224.14747335854244,164.40220006875214,2909,3001,277
4,220.12363238512035,123.68271334792122,914,3001,278
1,148.91505791505793,199.45366795366795,518,3002,289
2,247.44569288389513,189.68913857677902,1068,3002,290
3,216.0262440354465,164.35582822085888,2934,3002,277
4,212.08229988726043,123.55355129650508,887,3002,278
1,140.15799614643547,199.32562620423892,519,3003,289
2,239.31327433628317,190.16725663716815,1130,3003,290
3,207.43310580204778,164.3,2930,3003,277
4,203.4527027027027,123.52477477477477,888,3003,278
1,131.27037773359842,199.17892644135188,503,3004,289
2,229.6908462867012,189.96977547495683,1158,3004,290
3,209,192,1,3004,295
4,198.69477637418913,164.20996927278935,2929,3004,277
5,195.278928136419,123.28745432399512,821,3004,278
1,122.37044534412955,198.78137651821862,494,3005,289
2,219.5950676213206,190.04216388225936,1257,3005,290
3,189.87015177065769,164.13220910623946,2965,3005,277
4,187.1887755102041,123.26658163265306,784,3005,278
1,113.15254237288136,198.76906779661016,472,3006,289
2,189.8441073512252,171.98856476079345,4285,3006,277
3,178.630788485607,123.17146433041302,799,3006,278
1,103.91409691629956,198.73568281938327,454,3007,289
2,181.07789813321043,172.15141737727586,4339,3007,277
3,170.3909574468085,123.12234042553192,752,3007,278
1,94.67201834862385,198.454128440367,436,3008,289
2,172.6602447869447,172.41659111514053,4412,3008,277
3,162.54230235783635,123.03467406380028,721,3008,278
1,85.7744874715262,198.46697038724375,439,3009,289
2,163.70744680851064,172.7070035460993,4512,3009,277
3,154.52205882352942,123.01176470588236,680,3009,278
1,76.82598607888632,198.5522041763341,431,3010,289
2,155.26345733041575,172.92013129102844,4570,3010,277
3,145.4294117647059,122.91029411764706,680,3010,278
1,146.93181324647122,173.0601520086862,4605,3011,277
2,67.87834549878346,198.3065693430657,411,3011,289
3,138.5110759493671,122.96677215189874,632,3011,278
1,58.88324873096447,198.13705583756345,394,3012,289
2,138.70671834625324,173.22760551248922,4644,3012,277
3,129.85160202360876,122.95278246205734,593,3012,278
1,50.37092731829574,198.2531328320802,399,3013,289
2,130.5096705632306,173.31987247608927,4705,3013,277
3,122.96370235934664,122.91470054446461,551,3013,278
1,122.48475930208114,173.50851376918226,4757,3014,277
2,41.627604166666664,198.06770833333334,384,3014,289
3,115.7,122.9132075471698,530,3014,278
1,114.06345914558274,173.73537951057654,4822,3015,277
2,32.89153439153439,197.9047619047619,378,3015,289
3,110.875,122.9451754385965,456,3015,278
1,105.54194352159469,173.5797342192691,4816,3016,277
2,24.136482939632547,198.11548556430446,381,3016,289
3,106.8298969072165,123.19072164948453,388,3016,278
1,97.64276885043263,173.8669138854553,4854,3017,277
2,15.640826873385013,198.2532299741602,387,3017,289
3,99.16519174041298,123.10029498525074,339,3017,278
1,88.9284980480789,174.02917608382987,4867,3018,277
2,6.88,199.09333333333333,375,3018,289
3,92.3529411764706,123.17956656346749,323,3018,278
1,81.34028791988317,174.01418735656165,4793,3019,277
2,2.9347826086956523,195.65217391304347,92,3019,289
3,86.53183520599251,123.19101123595506,267,3019,278
1,74.62198275862069,174.1646551724138,4640,3020,277
2,80.3681592039801,123.55721393034825,201,3020,278
1,68.14433216168717,174.66058875219684,4552,3021,277
2,76.18867924528301,123.88050314465409,159,3021,278
1,61.643958573072496,174.87756041426928,4345,3022,277
2,56,192,1,3022,289
3,70.91428571428571,124.23809523809524,105,3022,278
1,55.91680897779946,175.18199560868504,4099,3023,277
2,65.29310344827586,124.56896551724138,58,3023,278
1,50.955852156057496,176.07161190965093,3896,3024,277
2,58.022222222222226,124.75555555555556,45,3024,278
1,45.96164772727273,176.1258522727273,3520,3025,277
2,37,190,1,3025,289
3,51.84615384615385,125.07692307692308,13,3025,278
1,41.381398252184766,176.39044943820224,3204,3026,277
1,36.91672473867596,177.04181184668988,2870,3027,277
1,32.075880758807585,178.28493999225705,2583,3028,277
1,27.30919591292759,179.9400266548201,2251,3029,277
1,24.332737030411447,195.4454382826476,1118,3030,277
2,20.17512077294686,163.3997584541063,828,3030,296
1,18.179337231968812,197.11988304093566,1026,3031,277
2,16.396578538102645,163.63608087091757,643,3031,296
1,12.779141104294478,198.48588957055216,815,3032,277
2,12.495594713656388,163.87444933920705,454,3032,296
1,8.157221206581353,199.94332723948813,547,3033,277
2,8.507142857142858,164.20714285714286,280,3033,296
1,4.264705882352941,198.76050420168067,238,3034,277
2,4.688,164.616,125,3034,296
1,956.5141242937854,202.83050847457628,354,3062,1
1,953.5710814094775,204.83232077764276,823,3063,1
1,949.7182741116751,204.0160744500846,1182,3064,1
1,946.4093529788597,203.68289557975658,1561,3065,1
2,957.4181818181818,150.87272727272727,55,3065,297
1,943.9748670855486,205.3895601739971,2069,3066,1
2,954.4935064935065,151.19480519480518,154,3066,297
1,941.347757046447,206.04366812227073,2519,3067,1
2,951.1098039215686,151.1607843137255,255,3067,297
1,938.1707401032702,206.0013769363167,2905,3068,1
2,947.7597765363129,150.65921787709496,358,3068,297
1,935.0674468740376,205.71080997844163,3247,3069,1
2,944.7510729613734,150.40128755364807,466,3069,297
1,932.1871021311929,205.7569886520897,3613,3070,1
2,941.9911971830986,149.92781690140845,568,3070,297
1,929.2337337337337,205.86111111111111,3996,3071,1
2,938.8577844311377,149.66616766467067,668,3071,297
1,926.3125867653864,205.68070337806572,4322,3072,1
2,958,254.68421052631578,19,3072,298
3,936.0026315789473,149.5092105263158,760,3072,297
1,923.5189710610932,205.5802786709539,4665,3073,1
2,956.7317073170732,253.90243902439025,41,3073,298
3,932.7133027522935,149.15825688073394,872,3073,297
1,920.5035913806863,205.31245011971268,5012,3074,1
2,955.4054054054054,252.24324324324326,74,3074,298
3,930.3284365162644,148.83840503672613,953,3074,297
1,918.2981355324489,206.62101111509503,5578,3075,1
2,927.4528650646951,148.74214417744918,1082,3075,297
1,915.4000326424025,206.78390729557697,6127,3076,1
2,924.2383770076078,148.9222316145393,1183,3076,297
1,912.3207547169811,207.31585202793048,6731,3077,1
2,917.6787878787878,149.1757575757576,1155,3077,297
1,908.7775949540655,207.7040998217469,7293,3078,1
2,910.5290102389079,149.36518771331058,1172,3078,297
1,904.7941403238242,207.331277306605,7782,3079,1
2,903.18427726120035,149.39391377852917,1183,3079,297
1,899.6478786383818,206.57289097187962,8108,3080,1
2,895.1096121416526,149.44266441821247,1186,3080,297
1,891.0095585460948,205.67312287762545,7951,3081,1
2,892,257,1,3081,299
3,886.9693454846728,149.62303231151617,1207,3081,297
1,881.976833976834,204.87039897039898,7770,3082,1
2,878.2120954003407,149.71209540034073,1174,3082,297
1,854.1454545454545,255.0909090909091,55,3083,299
2,873.0828541557763,204.39845791949816,7652,3083,1
3,869.4618717504333,150.11438474870016,1154,3083,297
1,844.53125,255.5625,32,3084,299
2,864.5535993740219,204.94053208137714,7668,3084,1
3,860.3117593436646,150.37283500455788,1097,3084,297
1,835.3333333333334,256.6666666666667,3,3085,299
2,856.1111831863,205.66229891022314,7708,3085,1
3,852.121327014218,150.64265402843603,1055,3085,297
1,848.2711313394018,206.20962288686607,7690,3086,1
2,844.555023923445,150.87272727272727,1045,3086,297
1,840.6989275438137,206.45723253989013,7646,3087,1
2,837.6418199419168,151.0784123910939,1033,3087,297
1,845.1607142857143,257.01785714285717,56,3088,299
2,833.3041535226077,206.2519716088328,7608,3088,1
3,830.6853146853147,151.19480519480518,1001,3088,297
1,838.3125,257.0208333333333,48,3089,299
2,826.2916502818193,206.3764582514091,7629,3089,1
3,823.9000999000999,151.1088911088911,1001,3089,297
1,832.2758620689655,256.7931034482759,29,3090,299
2,819.3357654723127,206.50254071661237,7675,3090,1
3,817.168115942029,150.78743961352657,1035,3090,297
1,827.2142857142857,256.67857142857144,28,3091,299
2,812.6136393102554,206.61506547387526,7713,3091,1
3,810.491395793499,150.68068833652006,1046,3091,297
1,821,257,19,3092,299
2,805.7507096774193,206.8065806451613,7750,3092,1
3,803.7137367915466,150.63400576368875,1041,3092,297
1,814.5,257.3333333333333,6,3093,299
2,798.4899449212245,207.11809914179582,7807,3093,1
3,796.455223880597,150.40764925373134,1072,3093,297
1,807.4285714285714,257.2857142857143,7,3094,299
2,791.0594212218649,207.1509967845659,7775,3094,1
3,789.2576459684893,150.32715477293792,1079,3094,297
1,799.75,257.25,4,3095,299
2,783.160267111853,207.2704507512521,7787,3095,1
3,781.4730483271376,150.34293680297398,1076,3095,297
1,775.0839851262982,207.39543531221952,7799,3096,1
2,773.6504854368932,150.6009708737864,1030,3096,297
1,766.7709375400796,207.25997178401948,7797,3097,1
2,765.111217641419,150.5465004793864,1043,3097,297
1,758.1508852963818,207.43584808827302,7794,3098,1
2,756.8280943025541,150.4705304518664,1018,3098,297
1,749.5019879440811,207.59074002821598,7797,3099,1
2,748.3609467455622,150.46745562130178,1014,3099,297
1,740.8782919969317,207.6768090002557,7822,3100,1
2,740.014605647517,150.5306718597858,1027,3100,297
1,732.5447655748234,207.54065510597303,7785,3101,1
2,731.5154845154846,150.43656343656343,1001,3101,297
1,724.4984591679507,207.48009758602979,7788,3102,1
2,723.4153225806451,150.33165322580646,992,3102,297
1,716.6190293251377,207.4866180048662,7809,3103,1
2,715.4485514485515,150.19380619380618,1001,3103,297
1,709.0026744778401,207.5722109016811,7852,3104,1
2,707.9255952380952,150.02579365079364,1008,3104,297
1,701.811903853491,207.5654330408241,7863,3105,1
2,701.0443349753695,149.95960591133004,1015,3105,297
1,694.5706846183158,207.53067445700495,7873,3106,1
2,693.433628318584,149.87217305801377,1017,3106,297
1,687.352,207.43707936507937,7875,3107,1
2,686.24609375,149.80859375,1024,3107,297
1,680.0012745347948,207.1612286515422,7846,3108,1
2,679.0505836575876,149.72081712062257,1028,3108,297
1,672.6315117466803,207.01736465781408,7832,3109,1
2,671.1276381909548,149.3819095477387,995,3109,297
1,665.035896780787,206.78142565150742,7828,3110,1
2,663.649756097561,149.0858536585366,1025,3110,297
1,657.2796621016255,206.6025854345322,7813,3111,1
2,957.1948051948052,173.83116883116884,77,3111,300
3,655.4854368932039,148.84563106796116,1030,3111,297
1,649.351966075559,206.35517861732203,7782,3112,1
2,954.6963855421686,184.95421686746988,415,3112,300
3,647.7769156159069,148.8545101842871,1031,3112,297
1,641.1454756680005,206.09074480444042,7747,3113,1
2,950.7405405405406,187.9837837837838,740,3113,300
3,639.554274735831,148.76368876080693,1041,3113,297
1,632.9705386112913,205.86619078520442,7705,3114,1
2,947.4646182495344,190.048417132216,1074,3114,300
3,631.4017341040462,148.73217726396916,1038,3114,297
4,959.6666666666666,150.33333333333334,3,3114,301
5,957.2340425531914,140.38297872340425,47,3114,302
1,624.6715641659082,205.6911975035756,7691,3115,1
2,944.9050064184852,192.27406931964057,1558,3115,300
3,623.3145315487571,148.66347992351817,1046,3115,297
4,952.2637362637363,138.69230769230768,91,3115,302
1,616.5246712667621,205.43822418955864,7681,3116,1
2,941.9443631039532,194.48169838945827,2049,3116,300
3,615.0603204524034,148.6258246936852,1061,3116,297
4,942.8541666666666,138.98958333333334,96,3116,302
1,608.5761026043712,205.14317497709723,7641,3117,1
2,938.5745596868885,196.27279843444228,2555,3117,300
3,607.1829383886256,148.21421800947869,1055,3117,297
4,935.1440677966102,138.82203389830508,118,3117,302
1,600.7684651650079,204.88253012048193,7636,3118,1
2,934.6581027667984,197.68906455862978,3036,3118,300
3,599.0761994355597,148.0799623706491,1063,3118,297
4,925.9924812030075,138.8421052631579,133,3118,302
1,592.924115334207,204.62450851900394,7630,3119,1
2,930.4784702549575,197.80679886685553,3530,3119,300
3,591.1983082706766,147.9295112781955,1064,3119,297
4,917.3229813664597,139.33540372670808,161,3119,302
5,956.4177215189874,134.0253164556962,79,3119,303
1,585.1961975178241,204.35951940850276,7574,3120,1
2,925.8894803548795,197.5447401774398,3945,3120,300
3,583.3818011257035,147.78142589118198,1066,3120,297
4,909.275,139.3625,160,3120,302
5,953.2663755458515,136.07860262008734,229,3120,303
1,577.5446971700609,204.18791325046283,7562,3121,1
2,921.7125084822438,196.81565256729246,4421,3121,300
3,575.6811989100818,147.58310626702996,1101,3121,297
4,903.0972222222222,138.23611111111111,216,3121,302
5,948.7194805194805,135.81038961038962,385,3121,303
1,569.7564546180463,203.76430662762843,7514,3122,1
2,916.9973073736537,196.17771333885668,4828,3122,300
3,567.6618962432916,147.32558139534885,1118,3122,297
4,895.4159663865546,138.2436974789916,238,3122,302
